LCD;RNID;N1ID;N2ID;NAME
27254;314;5546;;Moulin du Pont
22906;314;4568;;Bärtiswil
23396;270;8212;;Giessen
28825;488925;488943;;Lukasstrasse
21275;270;5902;;Iragna
19865;270;6950;;Fregiécourt
36107;525359;525291;;Rue des Draizes
22651;270;4316;;Busslingen
29445;492228;490604;;Heinrichstrasse
25143;270;2940;;Erlen
19587;270;8668;;Lignerolle
35353;521341;521618;;Ai Casgnò
19307;270;3126;;La Chaux-de-Fonds
21809;270;8354;;Bruson
24723;270;5816;;Trogen
30046;495161;495172;;Route de Villars
28552;487389;487381;;Spitalgasse
11226;;4026;;Münsingen
22583;314;892;;Othmarsingen
12253;314;682;;Sulgen
14927;2298;2302;;Verladestelle Lugano-Vedeggio
11471;314;736;;Lausanne
16793;270;9550;;Zimlisberg
26587;10992;533167;;Visp-Tunnel
23816;270;2980;;Oerlingen
12281;314;5404;;Leukerbad
12849;270;2936;;Bürglen
22619;270;3778;;Windisch
35497;1318;521166;;Via Cantonale
25267;2264;2270;;Äussere Klus
27871;482844;483290;;Salzhausstrasse
11420;314;706;;Steg
30976;500128;500005;;Avenue de Champel
23405;270;1880;;Egg
10887;314;1856;;Glattbrugg
24167;270;4540;;Warth
27418;270;10046;;Emdthal
28555;487403;487389;;Bärenplatz
26357;;1626;;Gerenau
19189;10930;2068;;Orbe
20509;270;8852;;Villarsel
31912;504896;505064;;Rue de la Plaine
27319;369746;1600;;Hafnerberg-Tunnel
35992;524715;524343;;Rue de la Charrière
16546;270;6296;;Diessbach
25412;270;4522;;Lucelle
25895;314;528352;;Zürich-Seebach
24409;270;8252;;Müselbach
30163;495761;526790;;Avenue Nestlè
29257;489634;491407;;Buchrainstrasse
29035;490150;490158;;Manessestrasse
12215;314;4154;;Ricken
25532;270;1574;;Frick
22132;314;5356;;Tenniken
21645;270;9222;;Sousillon
30244;496269;496280;;Avenue de Vernand-Dessus
29381;491967;491962;;Seilergraben
29861;490361;1962;;Bernstrasse
24270;270;4588;;Illnau
35547;522589;522569;;Via Ernesto Bosia
28111;484751;484769;;Solothurnstrasse
26681;270;3440;;Tardys
22960;270;10192;;Schenkon
30863;499050;498728;;Rue de Lyon
12167;314;4344;;Mümliswil
28747;488466;488379;;Lämmlisbrunnenstrasse
12916;314;1276;;Basel
17082;270;5828;;Uebeschi
22942;270;6620;;Wetzwil
16600;270;3480;;Wiedlisbach
27465;;364540;;Lungern-Süd
11726;314;1828;;Lengnau
24030;270;5472;;Ossingen
27713;314;368728;;Visp-Süd
11552;314;3382;;Aarburg
36231;525593;2356;;Valangin
28558;485904;487389;;Bärenplatz
29949;485476;485264;;Talackerstrasse
30870;499632;498886;;Avenue de France
10149;314;1018;;Widenhorn
31796;504483;504496;;Avenue des Sports
21622;270;5770;;Guttet
19855;270;9472;;Damphreux
20495;270;10408;;Mossel
23624;314;3114;;Endingen
32078;505974;505839;;Rue de la Dixence
25409;270;9478;;Villars-sur-Fontenais
31775;503890;504327;;Alpenstrasse
25303;314;3364;;Verkehrshaus
24533;270;9954;;Oberschan
24641;314;2832;;Lienz
24815;270;7138;;Oberhelfenschwil
24527;270;9530;;Burgerau
28262;485679;485673;;Allmendstrasse
24633;270;4152;;St. Gallenkappel
20880;270;8184;;Furna Stat.
20838;270;8806;;Madulain
23554;270;5628;;Rifferswil
22311;314;1572;;Eiken
11345;314;5402;;Bergün
23279;270;5254;;St. Jakob
22853;270;8278;;Knutwil
24084;270;8270;;Augwil
20004;270;9386;;Combremont-le-Petit
35714;523400;523063;;Via Circonvallazione
30872;498926;499446;;Rue de Moillebeau
27715;;2786;;Ascona
28668;482714;482668;;Neubrückstrasse
31315;501230;501904;;Solothurnerstrasse
10729;;2148;;Sierre-Ost
35586;522771;522753;;Via al Municipio
32512;508129;508140;;Bannholzstrasse
20987;314;3724;;Malix
25774;270;5766;;Sciernes-d'Albeuve
29101;490565;490455;;Badenerstrasse
17065;270;10614;;Forst
29245;489476;491376;;Hermikonstrasse
23127;314;3858;;Holzhäusern
36250;521166;526530;;Via del Fé
19605;270;8678;;Rances
26842;270;8680;;Ligornetto
25351;;5634;;Neuenburg-Vauseyon
31637;501904;494139;;Güterstrasse
10626;;1882;;Esslingen
25840;270;3970;;Dulliken
23476;314;5278;;Finstersee
19182;10930;10936;;Les Bioux
22987;270;8084;;Retschwil
12869;270;6840;;Chippis
25164;270;5742;;Mettlen
32424;507279;488190;;Zürcherstrasse
30081;495385;495186;;Route Du Jura
22482;270;5118;;Winznau
24284;270;8138;;Neschwil
32591;508576;508591;;Hergiswaldstrasse
25269;314;5274;;Nidfuren
26574;270;3190;;Filet
20492;270;9328;;Siviriez
24865;270;8122;;Griesenberg
22168;270;8218;;Wittinsburg
24468;270;4124;;Aadorf
17382;270;8216;;Gastern
24846;270;8704;;Stettfurt
28217;485255;485370;;Aarestrasse
22536;270;3124;;Leuggern
30660;496280;496269;;Route de la Blécherette
35568;522610;522589;;Riva Paradiso
20654;270;3894;;Assens
20606;270;9352;;Orzens
28502;483248;483220;;Zieglerstrasse
22366;314;3522;;Mauensee
32185;495351;505765;;Avenue Ritz
21045;314;2816;;Bärenburg
24229;314;5156;;Hittnau
35506;522357;521542;;Ala Ca Comunál
30385;496988;497145;;Route d'Epalinges
12943;314;3674;;Maloja
11652;314;910;;Spreitenbach
22216;314;4952;;Röschenz
31012;498592;500295;;Cours de Rive
19636;314;3920;;Chez le Bart
27807;314;560;;Quartino
30612;498229;497783;;Avenue du Mont d'Or
36057;525114;525125;;Route des Falaises
23709;270;4336;;Oetwil a.d.L.
16653;270;6660;;Walliswil b. W.
28106;484769;484655;;Bözingenstrasse
35887;524205;524137;;Rue de la Ruche
24483;270;9216;;Niederwil b.F.
23785;270;9168;;Buch a. Irchel
23427;314;1696;;Arth
25775;270;4380;;Seedorf
23917;314;4806;;Wolfhausen
22065;270;5226;;Metzerlen
31746;504239;503871;;Vordergasse
29607;493033;492986;;Kehlhofstrasse
19450;270;6630;;Bougy-Villars
22340;270;8608;;Hendschiken
20614;270;7352;;Pailly
12812;270;4922;;Forel (Lavaux)
20689;270;7354;;Gressy
31747;504239;485882;;Bahnhofstrasse
24345;270;2950;;Gibswil
23063;270;7424;;Nieder-Schongau
30853;499567;499327;;Rue de Berne
17336;270;8152;;Beatenberg
16677;314;3490;;Burgdorf
20034;270;812;;Payerne
11291;314;1540;;Ofen-Pass
29304;489793;489838;;Feldeggstrasse
25094;270;6074;;Abtwil
23417;270;5436;;Euthal
27114;314;454;;Balm
29642;490974;490966;;Bernerstrasse
20138;270;7008;;Wallenried
28802;488825;488849;;Schneebergstrasse
17559;314;4564;;Zilmatt
12483;314;250;;Freiburg
25491;314;5052;;Mont-sur-Rolle
17459;314;2478;;Gempenach
31096;500675;500683;;Rue du Grand Bureau
30630;496405;496388;;Avenue Du Léman
22723;314;3848;;Alpnachstad
22540;270;6522;;Schinznach Dorf
10378;;1228;;Glovelier
32279;506901;489255;;Kasernenstrasse
25175;314;2638;;Littau
17464;314;2734;;Bern-Ausserholligen
25415;270;6582;;Montignez
25287;;2106;;Arzillier-Tunnel
31895;504953;500114;;Rue des Moulins
22980;270;4668;;Römerswil
24175;270;8842;;Lanzenneunforn
24702;314;634;;Teufen
16550;270;7968;;Ottiswil
22427;270;9628;;Wegenstetten
21635;314;5584;;Niouc
20955;270;6856;;Passugg
12159;270;7284;;Elm
20393;270;9484;;Posat
30688;498675;498686;;Rue de Chantepoulet
25833;270;7234;;Bärenwil
21480;270;7438;;Cari
24449;270;3964;;Rickenbach
27187;270;8486;;Savuit
16834;270;4276;;Treiten
28679;487952;487453;;Helvetiaplatz
32676;509006;509019;;Hünenbergstrasse
24178;270;8104;;Gündelhart
22578;314;3778;;Windisch
17597;270;444;;Mülenen
35853;524018;522929;;Via Besso
25448;270;332;;La Sonnaz
23937;270;4804;;Hombrechtikon
25032;270;2932;;Märstetten
16354;314;3500;;Lützelflüh
12145;314;3378;;Adelboden
12308;314;5106;;Wetzikon
20379;270;10504;;Villarsiviriaux
35393;521909;526517;;Via Carmena
11530;314;2556;;Engwilen
31861;504828;504831;;Route de Gressy
32167;506050;505839;;Rue de la Dixence
12052;314;3472;;Arch
22396;314;4266;;Ormalingen
23480;314;3764;;Bäch
23156;270;6436;;Unterlunkhofen
26372;;1082;;Isola
27436;;364206;;Gei-Tunnel
28644;487760;487807;;Gerechtigkeitsgasse
11521;314;932;;Wallisellen
36120;525411;525403;;Rue Des Brévards
29738;490390;493373;;Letzigraben
32115;506192;506181;;Route de Salins Village
12040;314;386;;Monthey
21915;270;3948;;Selzach
20541;270;6804;;Pont
10471;;1300;;Lugano-Nord
20915;270;7904;;Valzeina
25173;270;3028;;Amlikon
21092;270;6868;;Wergenstein
26755;270;10238;;Tesserete
29508;492506;490025;;Zehntenhausstrasse
20306;270;5128;;Oron-la-Ville
20279;5646;5652;;Châtel-sur-Montsalvens
23124;314;4458;;Hedingen
19533;270;5984;;Grancy
28597;483241;483220;;Zieglerstrasse
28283;485704;484491;;Mattenstrasse
32269;489497;489255;;Kasernenstrasse
20157;270;340;;Courgevaux
12801;270;2578;;Peseux
23095;270;6426;;Seengen
19637;270;8548;;Montmollin
29634;490455;490565;;Hardstrasse
32386;506865;507148;;Eisenwerkstrasse
19967;270;9000;;Châbles
26966;270;7122;;Detligen
27305;10836;3262;;Flims-West
25745;314;5140;;Croisée de Sâles
11425;314;1900;;Rüti
16464;270;9116;;Souboz
22054;270;2978;;Aesch
20199;314;4656;;Tafers
27330;;1710;;Überdeckung Eigi
24813;270;3014;;Lütisburg
21408;10898;10914;;Colla
11154;;1836;;Lüsslingen-Tunnel
29580;490311;490090;;Brunaustrasse
11855;314;3884;;Prilly-Chasseur
30698;498711;498742;;Route de Meyrin
32656;508899;508922;;Haldenstrasse
24734;270;734;;St. Margrethen
23450;270;8896;;St. Martin
10584;;1806;;Marin
24398;314;4164;;Schönengrund
17538;270;6494;;Engi
11128;;1202;;Pierre Pertuis-Tunnel
36315;524343;524692;;Rue de la Pâquerette
29212;490011;489982;;Wehntalerstrasse
31620;494139;503511;;Margarethenstrasse
30031;495096;495081;;Route de Fribourg
23076;270;6432;;Uezwil
26534;270;6710;;Pura
24763;270;7766;;Obersteinach
10322;;734;;St. Margrethen
28246;485638;485651;;Multenegg
24346;270;1870;;Hinwil
24074;314;1848;;Bülach
17395;314;4904;;Grimmialp
23131;270;5012;;Ottenbach
35390;526517;526519;;Via Vellano
28112;484751;484736;;Längfeldweg
29800;493939;489939;;Vogelsangstrasse
28295;484432;485863;;Seestrasse
17328;270;4732;;Gunten
19900;270;5010;;Peyres-Possens
27214;270;6404;;La Chiesaz
16911;270;5040;;Laupen
35254;509215;508775;;Seetalstrasse
14873;1166;1166;;Au
29298;489831;489793;;Seefeldstrasse
32084;506015;506004;;Route de la Printze
19536;270;6312;;Montricher
23060;270;9144;;Mettmen
23345;270;8690;;Tierfehd
16965;314;5198;;Gurnigel Wasserscheide
32082;506015;495351;;Avenue de la Gare
10738;;2154;;Brig-Glis
26340;;1368;;Wiler
26995;270;5588;;Sangernboden
20211;314;4680;;Zollhaus
24053;270;5472;;Ossingen
21566;314;3202;;Niederwald
23739;270;3878;;Rafz
12867;270;7858;;Grône
36457;314;7846;;Grellingen
11800;314;4094;;Zurzach
11191;;1336;;Pardorea-Tunnel
20804;314;3650;;Campáscio
23365;270;3748;;Mollis
22489;270;3970;;Dulliken
32227;506671;504163;;Grabenstrasse
12075;314;890;;Lenzburg
30302;496566;496577;;Rue de Sébeillon
11752;314;4072;;Porrentruy
23566;270;1608;;Wettswil
32225;506693;506671;;Malixerstrasse
29618;490361;493080;;Werdstrasse
17549;314;2498;;Hellsau
21662;270;10470;;Cordona
20578;270;4922;;Forel (Lavaux)
27754;314;9226;;Rennaz
35991;524715;526943;;Rue du College
22800;270;4596;;Rüediswil
17014;270;7998;;Rüeggisberg
26408;270;2786;;Ascona
12820;270;6994;;Courtedoux
28256;485673;485686;;General-Wille-Strasse
30070;495343;495351;;Avenue de la Gare
29185;491084;491107;;Frankentalerstrasse
27695;314;952;;Oberwinterthur
35962;524591;524580;;Rue de la Montagne
24013;314;470;;Stein am Rhein
30263;496388;496391;;Avenue de Lavaux
21545;270;6250;;Tremona
27764;314;369521;;Valata
36311;525114;525816;;Rue de Monruz
27241;270;5536;;Oulens-sous-Echallens
19473;270;4504;;Mollens
27239;270;8408;;Eclépens
31494;501774;502908;;Feldbergstrasse
17505;314;456;;Hüsen
27562;314;3934;;Alfermée
30275;496440;496451;;Avenue du Grand Pont
25621;270;7186;;Büsingen
20055;270;2454;;Moudon
17545;270;2600;;Grosshöchstetten
26330;;2538;;Baltenswil
12003;270;3058;;Schwanden
21461;314;3312;;Pollegio
27685;314;369108;;Zürich - Toni Areal
21966;270;7412;;Chamoson
26591;314;418;;Stalden
20417;270;6770;;Châtonnaye
16485;270;8378;;Lamboing
32360;507336;314;;Hauptstrasse
21042;270;6000;;Juf
17144;314;3490;;Burgdorf
25130;270;7950;;Schönholzerswilen
30899;499752;498996;;Route de Saint-Georges
26516;314;3294;;Mezzovico
35465;521658;526599;;Strada Al Lotti
16378;314;4018;;Dürrenast
27749;314;1520;;Gotschna-Tunnel
19623;270;782;;Yverdon
14817;314;5514;;Cheyres
30521;497736;497734;;Avenue de l'Elysée
10696;;2044;;Alpnach-Süd
17407;270;4926;;Lenk
23666;270;10144;;Bachs
32348;488190;489497;;Ringstrasse
11463;314;252;;Genf
10692;314;4000;;Verzweigung Brienzwiler
23351;270;9880;;Schwändi
27712;;1962;;Bernstrasse
12732;2390;2396;;Les Diablerets
25489;314;4998;;Vucherens
16683;314;2508;;Langenthal
31829;504657;495351;;Avenue de la Gare
29308;489824;489793;;Seefeldstrasse
22513;270;9600;;Rüfenach
21131;270;7056;;Cumbel
19258;270;7016;;Provence
17158;270;4394;;Krauchthal
25611;314;2528;;Bremgarten
26470;270;6166;;Ravecchia
20913;270;8330;;Putz
28921;488537;488421;;Schönbüelstrasse
24426;270;5422;;Neubrunn
35811;523775;523793;;Via Pretorio
28987;489800;489780;;Falkenstrasse
23998;314;2928;;Wellhausen
20662;270;6252;;Bioley-Orjulaz
12966;270;2624;;Schüpfheim
26334;;974;;Wildhaus
20660;270;3896;;Echallens
27320;369746;1592;;Honeret-Tunnel
29183;491084;491095;;Regensdorferstrasse
27276;270;6024;;Steinhausen
22749;270;2624;;Schüpfheim
16975;270;8840;;Riffenmatt
24654;314;2994;;Stein
25315;314;3766;;Oberrieden
22425;270;9624;;Zuzgen
31204;501268;501237;;Münchensteinerstrasse
26991;270;8972;;Oberbalm
27384;;1484;;Basel-Kleinhüningen
36439;314;533063;;Galgenbuck-Tunnel
29143;490776;490790;;Dörflistrasse
26835;270;520;;Mendrisio
14869;2994;2994;;Stein
21849;314;3444;;Muraz
25022;270;6212;;Ottoberg
25811;10842;6234;;Nant-d'Avril
30961;500040;500047;;Route de Satigny
27835;270;4278;;Nidau
17585;314;4056;;Gorges de Court
32482;507955;507994;;Schochenmühlestrasse
20204;314;5322;;Zumholz
16412;314;4902;;Zollbrück
23647;270;3774;;Turgi
36076;525199;525217;;Quai Max Petitpierre
28422;486593;483530;;Freiburgstrasse
28470;487005;486512;;Felsenaustrasse
20979;314;3706;;Rona
26768;270;6946;;Cureggia
25070;270;7256;;Hegi
25024;270;2932;;Märstetten
16498;270;1192;;Frinvillier
35461;522188;521597;;I Runch da Vigana
28717;488190;488250;;Fürstenlandstrasse
21614;270;7794;;Fafleralp
25398;270;6240;;Vailly
31034;500381;500398;;Chemin des Verjus
19866;270;7588;;Pleujouse
12275;314;5336;;Chermignon Dessous
21837;314;398;;Le Châtelard
27883;;483391;;Weissensteinstrasse
27091;314;2982;;Herblingen
29364;484432;491885;;Bahnhofquai
36340;;1914;;Hegnau
20128;270;7164;;Chandossel
21438;10802;10810;;Fescoggia
23926;314;2946;;Kempraten
11364;314;370;;Montbovon
24321;314;2972;;Sennhof (Winterthur)
24173;270;7346;;Herdern
10198;10870;2580;;Kerzers
27308;;1416;;Eich-Tunnel
20850;270;5820;;Alvaneu Bad
22911;270;3538;;Teufenthal
22625;270;3778;;Windisch
21935;270;3826;;Welschenrohr
27301;314;3258;;Prau Pulté-Tunnel
27736;314;1498;;Chlus-Tunnel
30797;499300;499327;;Rue de Berne
22708;270;2630;;Wolhusen
19691;270;10130;;Les Cernets
16983;270;7656;;Gambach
35608;522858;522866;;Via Paradiso
24087;270;6116;;Oberembrach
19531;270;2384;;L'Isle
10668;529207;1930;;Kiesen
24983;270;2866;;Scherzingen
29023;485863;490090;;Brunaustrasse
19294;270;2364;;Engollon
24080;270;8788;;Winkel
29309;489824;489811;;Bellerivestrasse
36355;314;1754;;Schaffhausen-Schweizersbild
28194;484491;485181;;Hohmadstrasse
27655;314;1122;;Rothenbrunnen
16755;270;4798;;Ursenbach
22997;270;3596;;Mosen
23800;270;5730;;Volken
16939;314;250;;Freiburg
31520;485673;502759;;Riehenstrasse
16733;270;9252;;Ochlenberg
27823;314;326;;Murten
32101;505967;505790;;Route de Sion
26971;270;6184;;Gerzensee
21152;270;6634;;Sta. Maria i.C.
23237;270;3842;;Sachseln
23416;270;5074;;Einsiedeln
29047;490227;490158;;Manessestrasse
35195;508522;1962;;Bernstrasse
31282;501689;501678;;Elsässerstrasse
29848;484499;489702;;Bergstrasse
25058;314;5362;;Unterlören
12280;314;5410;;Inden
10621;;1874;;Zumikon
17296;270;9814;;Bumbach
26029;270;10104;;Staldenried
32119;506217;506181;;Route de Salins Village
10606;;1842;;Solothurn-Süd
23285;314;3346;;Schattdorf
28619;486830;486798;;Bottigenstrasse
20465;270;2466;;Dompierre
26863;270;8916;;Monte Generoso
16351;314;2748;;Kräiligen
22355;270;912;;Dietikon
24541;270;10592;;Walenstadtberg
26454;314;570;;Malvaglia
21468;314;3330;;Madrano
23006;270;3602;;Boniswil
25444;270;9326;;Montet (Glâne)
27097;314;2356;;Valangin
24665;314;1156;;Buchs
23491;270;1766;;Baar
21534;270;3284;;Lugano-Paradiso
19938;270;7042;;Montet
11945;314;470;;Stein am Rhein
22118;270;9258;;Liedertswil
35439;521984;521402;;Viale Stefano Franscini
25771;270;4668;;Römerswil
24277;270;7454;;Rumlikon
20885;270;620;;Wiesen
31273;501680;501689;;Gasstrasse
26764;270;4958;;Castagnola
30762;499114;499128;;Avenue Louis Pictet
32476;507933;507881;;Zugerstrasse
23903;270;8688;;Winterberg
25569;270;6286;;Zentralschulhaus
32022;505723;505733;;Route du Sanetsch
25345;270;280;;Jardin Alpin
17523;314;4662;;Sodbachbrücke
26732;270;3288;;Cadempino
24058;270;3964;;Rickenbach
36030;500878;524205;;Boulevard de la Liberté
17306;270;5268;;Oberei
19534;270;6068;;Ballens
19819;270;1228;;Glovelier
16671;270;3482;;Wangen a. A.
35139;508648;508552;;Obergrundstrasse
19262;270;3916;;Sauges
31404;484570;502330;;Schifflände
10012;;740;;Verzweigung Perly
35916;524367;524343;;Rue de la Charrière
26323;;850;;Chölfeld
22848;314;2520;;Oberentfelden
23671;270;10088;;Stadel
23387;314;1892;;Tuggen
35291;521166;521298;;Ghinghello
29126;489990;489982;;Wehntalerstrasse
11350;314;712;;Gampel-Steg
30228;495634;495623;;Route de Chailly
20975;314;3688;;Löbbia
24042;270;6194;;Wildensbuch
12705;10778;2324;;Bignasco
12209;314;3068;;Ziegelbrücke
35206;508766;520750;;Sedelstrasse
30011;494971;495000;;Route de Bourguillon
10095;;1640;;Verzweigung Reichenburg
32335;488190;507199;;Laubgasse
22799;270;8926;;Geiss
22869;270;3548;;Moosleerau
21031;314;1112;;Andeer
23295;314;3042;;Urnerboden
29675;490369;493274;;Rautistrasse
25924;;1614;;Entlisberg-Tunnel
20812;270;3656;;Le Prese
35960;524580;524591;;Chemin de Pouillerel
24730;270;4812;;Speicher
25120;270;8174;;Zuzwil
23139;270;9706;;Friedlisberg
21026;314;1070;;Lostallo
29414;491862;491849;;Gessnerallee
31007;500203;498592;;Rue de la Terrassière
27005;270;10418;;Wattenwil b. Worb
19460;314;766;;Rolle
16666;270;3486;;Wanzwil
21254;270;6842;;Dalpe
25113;270;8008;;Lenggenwil
17032;270;7646;;Mühledorf
25018;270;6214;;Weerswilen
22498;270;3974;;Gretzenbach
30999;500215;526808;;Route de Chène
22422;270;9620;;Riburg
23038;270;3586;;Hochdorf
30057;495196;495186;;Route Du Jura
30337;495020;496814;;Chemin des Roches
22419;270;7690;;Wisen
23807;270;5838;;Andelfingen
29679;493373;493155;;Herdernstrasse
21327;270;9726;;Vergeletto
25559;270;4688;;Birmenstorf
20369;270;6772;;Villaz-St-Pierre
16336;314;2598;;Richigen
11390;314;362;;Bulle
10704;;2072;;Lausanne-Vennes
26038;270;4524;;Develier-Dessus
16681;314;4432;;Thörigen
25809;10842;750;;Vernier
35832;523049;522989;;Via Tesserete
12362;314;1228;;Glovelier
23213;314;2690;;Wiler (Gadmental)
20448;270;9924;;Torny-le-Grand
23510;270;516;;Samstagern
29124;489990;490719;;Rötelstrasse
25291;314;3122;;Kleindoettingen
21364;10814;10818;;Fontana Bedretto
19477;270;7362;;Lully
25727;314;1572;;Eiken
24737;270;10056;;Wolfhalden
29195;489511;489468;;Ueberlandstrasse
35824;523354;527736;;Via alle Bozzoreda
19244;270;10576;;Orges
25724;314;3382;;Aarburg
28867;488250;488190;;Zürcherstrasse
23786;270;9170;;Berg a. Irchel
23981;270;8884;;Maur
20840;270;8808;;S-chanf
31326;501337;501289;;Sankt Jakobs-Strasse
23690;270;6570;;Boppelsen
22794;270;9730;;Sigigen
20687;270;7356;;Suchy
20948;270;4472;;Castiel
27949;483929;483945;;Standstrasse
28894;488324;10978;;Rosenbergstrasse
30009;494971;494907;;Pont de la Poya
35161;520603;520611;;Sankt Karliquai
28308;485915;485904;;Marktgasse
22760;270;4966;;Kriens
10640;314;1900;;Rüti
22617;270;6348;;Lupfig
29673;490369;490537;;Altstetterstrasse
26011;270;9980;;Champlan
36328;522041;522130;;Carrale Bacilieri
26609;270;6840;;Chippis
35421;522019;522008;;Via Artore
23792;270;9170;;Berg a. Irchel
19713;270;1246;;Bure
12256;314;682;;Sulgen
25872;270;7422;;Schongau
24711;270;634;;Teufen
27475;314;364540;;Lungern-Süd
12326;314;2490;;Zollikofen
25991;314;324;;Porte du Scex
22142;270;5092;;Neuendorf
25868;314;4508;;Veyras
22390;314;4252;;Erlinsbach
27650;314;1076;;Mesocco-Nord
31106;500726;500729;;Route de Saint-Julien
11286;314;3234;;Oberalp-Pass
21411;270;10242;;Vaglio
24064;270;5840;;Gütighausen
25045;270;5364;;Häggenschwil
10128;;1976;;Verzweigung Grüneck
22246;270;1462;;Liestal
20631;270;9108;;Dommartin
23145;270;10708;;Waldhäusern
29485;490691;491160;;Rotbuchstrasse
10660;;1950;;Schüpfen
28738;488366;488407;;Rehetobelstrasse
22645;270;6528;;Brunegg
21757;270;7660;;Gampel
11109;;742;;Confignon-Tunnel
35947;524505;524528;;Rue du Docteur Coullery
31605;501363;502451;;Aeschenvorstadt
23650;270;4322;;Ennetbaden
29142;490776;489977;;Schaffhauserstrasse
20251;270;8820;;Corpataux
24499;270;4122;;Elgg
25802;270;6240;;Vailly
35754;523607;523625;;Corso Enrico Pestalozzi
31593;486547;526618;;Auberg
20008;270;5550;;Prahins
17183;270;7972;;Utzigen
20341;270;5138;;Le Crêt
19305;270;2574;;Rochefort
22238;270;7188;;Dornach
26375;;1108;;Rofla
30313;496614;496639;;Route de Chavannes
